density,flow rate
0.12452192332433598,0.331038749334292
0.01196090544330913,0.04761792468791553
0.40057909133666436,0.2491114518541404
0.5445964836741921,0.19738323615401307
0.2535872391927141,0.29739020830926954
0.11765544472519358,0.33470440677294966
0.10343421558355785,0.3377839462462578
0.25995329618775465,0.29603912120988135
0.8689866449860106,0.06446273338869092
0.8966870933506572,0.051340012069977826
0.7505762269388314,0.11578482552939094
0.48052196520475715,0.22129111546816763
0.91166103303838,0.04425705076447939
0.7825597292113073,0.10240158251194022
0.33822970180197887,0.2704685165086727
0.9513817017400148,0.025023506292061484
0.459833859752507,0.22880302112915976
0.46233210507507355,0.22760009101540546
0.19935206658178825,0.31484136028314547
0.8683733262931458,0.06475984119540036
0.1018555702925218,0.3413586913781467
0.061617983274506745,0.24437682147485132
0.46421012640947684,0.2271742979424978
0.21436251274781581,0.3100219510105264
0.6051090137639273,0.1743125367090807
0.5810825389678583,0.1836718227124743
0.3648572688865019,0.2618433307884655
0.9007001245879978,0.04954530836355339
0.7991693288345276,0.09531122797615457
0.788258317460071,0.09992534619633456
0.535878998623181,0.20082533304275615
0.8962075598503649,0.05161472053109522
0.01573579271238791,0.06269694799411983
0.13448261505853848,0.3328567162094638
0.8685662908798415,0.06429600721195745
0.7018256640608641,0.13610672347404384
0.4459377907872557,0.2331171582540941
0.9373161402438998,0.03180349342548033
0.028484735693823503,0.11333727055456025
0.5069096534533077,0.21144928040704458
0.09571715401662757,0.33708187277169854
0.8924881161921774,0.05352363961124132
0.5366885463791209,0.20063101788571944
0.7536946077470913,0.11458612004715815
0.5574093332264148,0.19296423651052383
0.7502270829302556,0.11589244564041948
0.9578406087243823,0.021687878890074473
0.8757671014926699,0.0613147004604191
0.13320782223212912,0.3319867442548657
0.967029842103724,0.01693778935918827
0.9645286404876877,0.01814290539785267
0.01673456156701485,0.0666377003037517
0.795456174302134,0.09724323323872164
0.4119227535309532,0.24616450362884584
0.22316538913310022,0.30612954100233103
0.13062353806698412,0.3309605080689736
0.387425336718806,0.2539140273697609
0.9362940248236262,0.03243811989036181
0.8434725865180612,0.07592610705877705
0.9871934770770051,0.006683543220844323
0.05198829659193248,0.20643294089735645
0.5499787579991233,0.19553571436920666
0.10097864504794374,0.34162867446423123
0.411288399144893,0.2456730681771057
0.9354416248789613,0.03286038015358232
0.04406943971567745,0.17510140529575244
0.1751531923947857,0.32113427028983393
0.5182059724086076,0.2075710703729112
0.4987528599226857,0.21457098414305095
0.4502381356383636,0.23202798868603752
0.18988767566553053,0.31662174994357384
0.1885142104511273,0.3161417645186924
0.593564363995486,0.17850442304749892
0.5804391118051258,0.18394168826816032
0.05970469690148276,0.2365832564450857
0.45587050773963184,0.2303678976623098
0.8731474892397171,0.06243201247956582
0.5528494543652116,0.19453960119068756
0.8211337560675747,0.08584758387917409
0.8814977628316766,0.05872499407471415
0.2726677967780025,0.29157069608202474
0.13271349149688388,0.3288374224568949
0.1391196841335015,0.3299376440964655
0.804532990649105,0.09291377668544737
0.49404921385515216,0.21529474621255895
0.16322055118952483,0.3250253894019233
0.9083306563041694,0.04584795653147708
0.9546535239249003,0.023221134338788856
0.6796923781177189,0.14492378546569643
0.5663519501186011,0.18949048908590288
0.8543793995877236,0.07111894806901511
0.06620314892171494,0.26211107254371513
0.2171779038219885,0.3091884753586306
0.941110429915804,0.030016455464790173
0.6964863455562621,0.13858597242386395
0.5410152593524851,0.19873497199283296
0.4897864695042672,0.21783414158659703
0.8371761492536232,0.07876887366650724
0.6082046693834451,0.17300248442395028
0.205110942079112,0.3128195003625217
0.34569236208201165,0.26802177526520876
0.9031345538242261,0.04831466484427376
0.43761658489695615,0.23586667028329752
0.6841201698236592,0.14332971005921188
0.29025239708950096,0.2858771257832427
0.8145800187536725,0.08864327437391896
0.8550163126856831,0.0705638796075165
0.23109271478683002,0.3045624909849217
0.5399823190012119,0.1995063015386555
0.7933529672452624,0.0980798696249043
0.8045221866003045,0.09289052834247694
0.7381135236048473,0.12104571711744701
0.865962795095994,0.06590592199529507
0.6254433316814787,0.16648711070855748
0.33983917111200795,0.26965782773178476
0.8150887899221827,0.08854767908191005
0.4700110418527212,0.2243682710280892
0.32162184571094693,0.2757386629706368
0.4087125883340506,0.24627809943311446
0.9110317734627319,0.04443241630715692
0.03571722985281984,0.14202988311413461
0.9588754818687434,0.02118602947823432
0.24273409654014902,0.3011522025373482
0.14615020930004208,0.3286658607014486
0.1259465778960985,0.33371822218518543
0.9564923437976521,0.022488375641287934
0.47506587364821995,0.22236313334677554
0.3862138059651069,0.2544487948699171
0.7899584207395829,0.09950571082173865
0.15159077715474703,0.32522085210941915
0.03361693282325094,0.13371394265502423
0.5955640682835069,0.1777662566813277
0.2799273812649316,0.2885910419082477
0.08029939509272559,0.3165010360423307
0.8008544613915833,0.09482213532347009
0.3816841020664712,0.25500459929034264
0.3076650128910926,0.2802779241143117
0.10660300444790646,0.3348357995431551
0.986062845955886,0.0072345944246358694
0.2888608467301871,0.28643334761683353
0.18645556435407756,0.31921807452970813
0.5364764466937312,0.2004611969886242
0.6904854677074137,0.14076780460293203
0.6529424594483897,0.15562479080220654
0.9511708754604421,0.024926177925302245
0.7378831751333896,0.1215037289684202
0.8120625334903883,0.09004243378580527
0.3370952507700223,0.2717286138861607
0.0456432056804784,0.18129574923373712
0.21167891653584361,0.30953572766240284
0.15171064935316472,0.3249122721311049
0.279408771535821,0.2899397115025255
0.6449678682747457,0.15927627446244372
0.10832114040069062,0.33925596105608063
0.10837271564804173,0.33677734528103526
0.19882356171139168,0.3122371288097252
0.6643321600440523,0.15111832445586845
0.5939547059062491,0.1788456831480514
0.16076621510827926,0.32456284832988436
0.23834917345586357,0.3016376889847807
0.7450083956420369,0.11803069677715333
0.4733901168327862,0.22360640550041122
0.8079313264117872,0.09190072926703795
0.5521143767439042,0.19437813429783904
0.2768821569306944,0.2910489768559781
0.46499378479373704,0.2267017717932547
0.3556279077219239,0.2646428833857871
0.3914362372176952,0.2524840482257489
0.07910373972076692,0.3115331900749244
0.06341000763995766,0.25132922226022214
0.7404542287879546,0.12002202704912168
0.46293031661419437,0.22779608105174148
0.9947316573205289,0.0028487967731894537
0.6577070198628623,0.1537855388698499
0.025411849643291885,0.10114261759185265
0.7769434670672706,0.10500817033945206
0.7257480759336183,0.1263555243051028
0.31782985859764457,0.2776149550351692
0.9669604656068146,0.01723103873675235
0.6140257530252646,0.17070092608179058
0.5626028987785141,0.19036871800145816
0.3483477551303481,0.2666656119484813
0.6440908883442175,0.15909111618177624
0.38062771129268713,0.2558417087490444
0.11717445531502316,0.33504002470456357
0.8221400749121793,0.08538984858594828
0.2463957940247679,0.29990337842828974
0.7471890701241002,0.11733729124831378
0.14266206455112337,0.3289316340307783
0.5054132742853192,0.21202834133981652
0.7005030990756707,0.13661597106546666
0.5878680939490133,0.18108345217558974
0.19680673060669335,0.3144268459294023
0.9214147905270783,0.03976223297825367
0.23545691797997578,0.30321473934573306
0.75142073362705,0.11575397934669608
