density,flow rate
0.3491142857142835,0.3743205714285718
0.041808571428572264,0.18548457142857286
0.35684800000000116,0.37037542857142836
0.3477965714285701,0.3713760000000001
0.3360548571428546,0.37287028571428477
0.0946914285714299,0.3192594285714273
0.08350571428571542,0.30248628571428426
0.343544571428572,0.37589200000000045
0.3430948571428558,0.3773245714285715
0.34963714285714204,0.3722405714285709
0.32142285714285396,0.38026799999999894
0.29023714285714314,0.3748657142857149
0.07214571428571533,0.28511942857142747
0.02623600000000028,0.11984857142857164
0.1943245714285723,0.36117314285714236
0.35334742857142376,0.3722520000000005
0.35048000000000046,0.37146800000000024
0.057392571428572355,0.23784114285714256
0.3253057142857162,0.37590971428571507
0.054829714285715356,0.23611542857142845
